#,NUMERO,STATUS,ED,DESCRICAO,RÓTULOS,CARGA ATUAL,SETOR DO RESPONSÁVEL,CAMPUS DA CARGA,VALOR AQUISIÇÃO,VALOR DEPRECIADO,NUMERO NOTA FISCAL,NÚMERO DE SÉRIE,DATA DA ENTRADA,DATA DA CARGA,FORNECEDOR,SALA,ESTADO DE CONSERVAÇÃO
337,152228,Ativo,35,"MICROCOMPUTADOR AVANçADO - PROCESSADOR DE NO MíNIMO QUATRO NúCLEOS COM DESEMPENHO MíNIMO DE 7000 PONTOS NO PERFORMANCE TEST 7 DA PASSMARK SOFTWARE. DEVERá SUPORTAR BARRAMENTO DE MEMóRIA DDR3 1600MHZ. SUPORTAR TECNOLOGIA DE VIRTUALIZAçãO;DEVE SUPORTAR INTERFACES DE COMUNICAçãO: NO MíNIMO 6 (SEIS) PORTAS USB 2.0 E 4 (QUATRO) PORTAS USB 3.0. POSSUIR NO MíNIMO 1 (UM) SLOT PCI, 1 (UM) SLOT PCI EXPRESS X1 E 1 SLOTS PCI EXPRESS X16 GERAçãO 2.0;",-,Nome Servidor 4 (GR GR-AREA),GR-CTII,GR,1910.00,191.00,-,,16/10/2013,16/10/2013,-,22 - Laboratório 02 - Prédio Sala de Aulas(Campus Gravataí),Bom
338,152229,Ativo,35,"MICROCOMPUTADOR AVANçADO - PROCESSADOR DE NO MíNIMO QUATRO NúCLEOS COM DESEMPENHO MíNIMO DE 7000 PONTOS NO PERFORMANCE TEST 7 DA PASSMARK SOFTWARE. DEVERá SUPORTAR BARRAMENTO DE MEMóRIA DDR3 1600MHZ. SUPORTAR TECNOLOGIA DE VIRTUALIZAçãO;DEVE SUPORTAR INTERFACES DE COMUNICAçãO: NO MíNIMO 6 (SEIS) PORTAS USB 2.0 E 4 (QUATRO) PORTAS USB 3.0. POSSUIR NO MíNIMO 1 (UM) SLOT PCI, 1 (UM) SLOT PCI EXPRESS X1 E 1 SLOTS PCI EXPRESS X16 GERAçãO 2.0;",-,Nome Servidor 8 (GR GR-AREA),GR-CSTADS,GR,1910.00,191.00,-,,16/10/2013,16/10/2013,-,33 - Sala Container 02(Campus Gravataí),Bom
339,152230,Ativo,35,"MICROCOMPUTADOR AVANçADO - PROCESSADOR DE NO MíNIMO QUATRO NúCLEOS COM DESEMPENHO MíNIMO DE 7000 PONTOS NO PERFORMANCE TEST 7 DA PASSMARK SOFTWARE. DEVERá SUPORTAR BARRAMENTO DE MEMóRIA DDR3 1600MHZ. SUPORTAR TECNOLOGIA DE VIRTUALIZAçãO;DEVE SUPORTAR INTERFACES DE COMUNICAçãO: NO MíNIMO 6 (SEIS) PORTAS USB 2.0 E 4 (QUATRO) PORTAS USB 3.0. POSSUIR NO MíNIMO 1 (UM) SLOT PCI, 1 (UM) SLOT PCI EXPRESS X1 E 1 SLOTS PCI EXPRESS X16 GERAçãO 2.0;",-,Nome Servidor 1 (GR GR-AREA),GR-COTIN,GR,1910.00,191.00,-,,16/10/2013,16/10/2013,-,16 - COTIN - Prédio Multifuncional(Campus Gravataí),Recuperável
340,152231,Ativo,35,"MICROCOMPUTADOR AVANçADO - PROCESSADOR DE NO MíNIMO QUATRO NúCLEOS COM DESEMPENHO MíNIMO DE 7000 PONTOS NO PERFORMANCE TEST 7 DA PASSMARK SOFTWARE. DEVERá SUPORTAR BARRAMENTO DE MEMóRIA DDR3 1600MHZ. SUPORTAR TECNOLOGIA DE VIRTUALIZAçãO;DEVE SUPORTAR INTERFACES DE COMUNICAçãO: NO MíNIMO 6 (SEIS) PORTAS USB 2.0 E 4 (QUATRO) PORTAS USB 3.0. POSSUIR NO MíNIMO 1 (UM) SLOT PCI, 1 (UM) SLOT PCI EXPRESS X1 E 1 SLOTS PCI EXPRESS X16 GERAçãO 2.0;",-,Nome Servidor 1 (GR GR-AREA),GR-COTIN,GR,1910.00,191.00,-,,16/10/2013,16/10/2013,-,16 - COTIN - Prédio Multifuncional(Campus Gravataí),Bom
341,152232,Ativo,35,"MICROCOMPUTADOR AVANçADO - PROCESSADOR DE NO MíNIMO QUATRO NúCLEOS COM DESEMPENHO MíNIMO DE 7000 PONTOS NO PERFORMANCE TEST 7 DA PASSMARK SOFTWARE. DEVERá SUPORTAR BARRAMENTO DE MEMóRIA DDR3 1600MHZ. SUPORTAR TECNOLOGIA DE VIRTUALIZAçãO;DEVE SUPORTAR INTERFACES DE COMUNICAçãO: NO MíNIMO 6 (SEIS) PORTAS USB 2.0 E 4 (QUATRO) PORTAS USB 3.0. POSSUIR NO MíNIMO 1 (UM) SLOT PCI, 1 (UM) SLOT PCI EXPRESS X1 E 1 SLOTS PCI EXPRESS X16 GERAçãO 2.0;",-,Nome Servidor 4 (GR GR-AREA),GR-CTII,GR,1910.00,191.00,-,,16/10/2013,16/10/2013,-,22 - Laboratório 02 - Prédio Sala de Aulas(Campus Gravataí),Bom
342,152233,Ativo,35,"MICROCOMPUTADOR AVANçADO - PROCESSADOR DE NO MíNIMO QUATRO NúCLEOS COM DESEMPENHO MíNIMO DE 7000 PONTOS NO PERFORMANCE TEST 7 DA PASSMARK SOFTWARE. DEVERá SUPORTAR BARRAMENTO DE MEMóRIA DDR3 1600MHZ. SUPORTAR TECNOLOGIA DE VIRTUALIZAçãO;DEVE SUPORTAR INTERFACES DE COMUNICAçãO: NO MíNIMO 6 (SEIS) PORTAS USB 2.0 E 4 (QUATRO) PORTAS USB 3.0. POSSUIR NO MíNIMO 1 (UM) SLOT PCI, 1 (UM) SLOT PCI EXPRESS X1 E 1 SLOTS PCI EXPRESS X16 GERAçãO 2.0;",-,Nome Servidor 8 (GR GR-AREA),GR-CSTADS,GR,1910.00,191.00,-,,16/10/2013,16/10/2013,-,33 - Sala Container 02(Campus Gravataí),Bom
343,152235,Ativo,35,"MICROCOMPUTADOR AVANçADO - PROCESSADOR DE NO MíNIMO QUATRO NúCLEOS COM DESEMPENHO MíNIMO DE 7000 PONTOS NO PERFORMANCE TEST 7 DA PASSMARK SOFTWARE. DEVERá SUPORTAR BARRAMENTO DE MEMóRIA DDR3 1600MHZ. SUPORTAR TECNOLOGIA DE VIRTUALIZAçãO;DEVE SUPORTAR INTERFACES DE COMUNICAçãO: NO MíNIMO 6 (SEIS) PORTAS USB 2.0 E 4 (QUATRO) PORTAS USB 3.0. POSSUIR NO MíNIMO 1 (UM) SLOT PCI, 1 (UM) SLOT PCI EXPRESS X1 E 1 SLOTS PCI EXPRESS X16 GERAçãO 2.0;",-,Nome Servidor 4 (GR GR-AREA),GR-CTII,GR,1910.00,191.00,-,,16/10/2013,16/10/2013,-,22 - Laboratório 02 - Prédio Sala de Aulas(Campus Gravataí),Bom
344,152236,Ativo,35,"MICROCOMPUTADOR AVANçADO - PROCESSADOR DE NO MíNIMO QUATRO NúCLEOS COM DESEMPENHO MíNIMO DE 7000 PONTOS NO PERFORMANCE TEST 7 DA PASSMARK SOFTWARE. DEVERá SUPORTAR BARRAMENTO DE MEMóRIA DDR3 1600MHZ. SUPORTAR TECNOLOGIA DE VIRTUALIZAçãO;DEVE SUPORTAR INTERFACES DE COMUNICAçãO: NO MíNIMO 6 (SEIS) PORTAS USB 2.0 E 4 (QUATRO) PORTAS USB 3.0. POSSUIR NO MíNIMO 1 (UM) SLOT PCI, 1 (UM) SLOT PCI EXPRESS X1 E 1 SLOTS PCI EXPRESS X16 GERAçãO 2.0;",-,Nome Servidor 7 (GR GR-AREA),GR-DEAP,GR,1910.00,191.00,-,,16/10/2013,16/10/2013,-,15 - DEAP / Gestão de Pessoas - Prédio Multifuncional(Campus Gravataí),Bom
345,152237,Ativo,35,"MICROCOMPUTADOR AVANçADO - PROCESSADOR DE NO MíNIMO QUATRO NúCLEOS COM DESEMPENHO MíNIMO DE 7000 PONTOS NO PERFORMANCE TEST 7 DA PASSMARK SOFTWARE. DEVERá SUPORTAR BARRAMENTO DE MEMóRIA DDR3 1600MHZ. SUPORTAR TECNOLOGIA DE VIRTUALIZAçãO;DEVE SUPORTAR INTERFACES DE COMUNICAçãO: NO MíNIMO 6 (SEIS) PORTAS USB 2.0 E 4 (QUATRO) PORTAS USB 3.0. POSSUIR NO MíNIMO 1 (UM) SLOT PCI, 1 (UM) SLOT PCI EXPRESS X1 E 1 SLOTS PCI EXPRESS X16 GERAçãO 2.0;",-,Nome Servidor 1 (GR GR-AREA),GR-COTIN,GR,1910.00,191.00,-,,16/10/2013,16/10/2013,-,16 - COTIN - Prédio Multifuncional(Campus Gravataí),Recuperável
346,152238,Ativo,35,"MICROCOMPUTADOR AVANçADO - PROCESSADOR DE NO MíNIMO QUATRO NúCLEOS COM DESEMPENHO MíNIMO DE 7000 PONTOS NO PERFORMANCE TEST 7 DA PASSMARK SOFTWARE. DEVERá SUPORTAR BARRAMENTO DE MEMóRIA DDR3 1600MHZ. SUPORTAR TECNOLOGIA DE VIRTUALIZAçãO;DEVE SUPORTAR INTERFACES DE COMUNICAçãO: NO MíNIMO 6 (SEIS) PORTAS USB 2.0 E 4 (QUATRO) PORTAS USB 3.0. POSSUIR NO MíNIMO 1 (UM) SLOT PCI, 1 (UM) SLOT PCI EXPRESS X1 E 1 SLOTS PCI EXPRESS X16 GERAçãO 2.0;",-,Nome Servidor 8 (GR GR-AREA),GR-CSTADS,GR,1910.00,191.00,-,,16/10/2013,16/10/2013,-,33 - Sala Container 02(Campus Gravataí),Bom
347,152239,Ativo,35,"MICROCOMPUTADOR AVANçADO - PROCESSADOR DE NO MíNIMO QUATRO NúCLEOS COM DESEMPENHO MíNIMO DE 7000 PONTOS NO PERFORMANCE TEST 7 DA PASSMARK SOFTWARE. DEVERá SUPORTAR BARRAMENTO DE MEMóRIA DDR3 1600MHZ. SUPORTAR TECNOLOGIA DE VIRTUALIZAçãO;DEVE SUPORTAR INTERFACES DE COMUNICAçãO: NO MíNIMO 6 (SEIS) PORTAS USB 2.0 E 4 (QUATRO) PORTAS USB 3.0. POSSUIR NO MíNIMO 1 (UM) SLOT PCI, 1 (UM) SLOT PCI EXPRESS X1 E 1 SLOTS PCI EXPRESS X16 GERAçãO 2.0;",-,Nome Servidor 4 (GR GR-AREA),GR-CTII,GR,1910.00,191.00,-,,16/10/2013,16/10/2013,-,22 - Laboratório 02 - Prédio Sala de Aulas(Campus Gravataí),Bom
348,152240,Ativo,35,"MICROCOMPUTADOR AVANçADO - PROCESSADOR DE NO MíNIMO QUATRO NúCLEOS COM DESEMPENHO MíNIMO DE 7000 PONTOS NO PERFORMANCE TEST 7 DA PASSMARK SOFTWARE. DEVERá SUPORTAR BARRAMENTO DE MEMóRIA DDR3 1600MHZ. SUPORTAR TECNOLOGIA DE VIRTUALIZAçãO;DEVE SUPORTAR INTERFACES DE COMUNICAçãO: NO MíNIMO 6 (SEIS) PORTAS USB 2.0 E 4 (QUATRO) PORTAS USB 3.0. POSSUIR NO MíNIMO 1 (UM) SLOT PCI, 1 (UM) SLOT PCI EXPRESS X1 E 1 SLOTS PCI EXPRESS X16 GERAçãO 2.0;",-,Nome Servidor 1 (GR GR-AREA),GR-COTIN,GR,1910.00,191.00,-,,16/10/2013,16/10/2013,-,16 - COTIN - Prédio Multifuncional(Campus Gravataí),Recuperável
349,152241,Ativo,35,"MICROCOMPUTADOR AVANçADO - PROCESSADOR DE NO MíNIMO QUATRO NúCLEOS COM DESEMPENHO MíNIMO DE 7000 PONTOS NO PERFORMANCE TEST 7 DA PASSMARK SOFTWARE. DEVERá SUPORTAR BARRAMENTO DE MEMóRIA DDR3 1600MHZ. SUPORTAR TECNOLOGIA DE VIRTUALIZAçãO;DEVE SUPORTAR INTERFACES DE COMUNICAçãO: NO MíNIMO 6 (SEIS) PORTAS USB 2.0 E 4 (QUATRO) PORTAS USB 3.0. POSSUIR NO MíNIMO 1 (UM) SLOT PCI, 1 (UM) SLOT PCI EXPRESS X1 E 1 SLOTS PCI EXPRESS X16 GERAçãO 2.0;",-,Nome Servidor 1 (GR GR-AREA),GR-COTIN,GR,1910.00,191.00,-,,16/10/2013,16/10/2013,-,16 - COTIN - Prédio Multifuncional(Campus Gravataí),Irreversível
350,152242,Ativo,35,"MICROCOMPUTADOR AVANçADO - PROCESSADOR DE NO MíNIMO QUATRO NúCLEOS COM DESEMPENHO MíNIMO DE 7000 PONTOS NO PERFORMANCE TEST 7 DA PASSMARK SOFTWARE. DEVERá SUPORTAR BARRAMENTO DE MEMóRIA DDR3 1600MHZ. SUPORTAR TECNOLOGIA DE VIRTUALIZAçãO;DEVE SUPORTAR INTERFACES DE COMUNICAçãO: NO MíNIMO 6 (SEIS) PORTAS USB 2.0 E 4 (QUATRO) PORTAS USB 3.0. POSSUIR NO MíNIMO 1 (UM) SLOT PCI, 1 (UM) SLOT PCI EXPRESS X1 E 1 SLOTS PCI EXPRESS X16 GERAçãO 2.0;",-,Nome Servidor 8 (GR GR-AREA),GR-CSTADS,GR,1910.00,191.00,-,,16/10/2013,16/10/2013,-,33 - Sala Container 02(Campus Gravataí),Bom
351,152243,Ativo,35,"MICROCOMPUTADOR AVANçADO - PROCESSADOR DE NO MíNIMO QUATRO NúCLEOS COM DESEMPENHO MíNIMO DE 7000 PONTOS NO PERFORMANCE TEST 7 DA PASSMARK SOFTWARE. DEVERá SUPORTAR BARRAMENTO DE MEMóRIA DDR3 1600MHZ. SUPORTAR TECNOLOGIA DE VIRTUALIZAçãO;DEVE SUPORTAR INTERFACES DE COMUNICAçãO: NO MíNIMO 6 (SEIS) PORTAS USB 2.0 E 4 (QUATRO) PORTAS USB 3.0. POSSUIR NO MíNIMO 1 (UM) SLOT PCI, 1 (UM) SLOT PCI EXPRESS X1 E 1 SLOTS PCI EXPRESS X16 GERAçãO 2.0;",-,Nome Servidor 4 (GR GR-AREA),GR-CTII,GR,1910.00,191.00,-,,16/10/2013,16/10/2013,-,22 - Laboratório 02 - Prédio Sala de Aulas(Campus Gravataí),Bom
352,152244,Ativo,35,"MICROCOMPUTADOR AVANçADO - PROCESSADOR DE NO MíNIMO QUATRO NúCLEOS COM DESEMPENHO MíNIMO DE 7000 PONTOS NO PERFORMANCE TEST 7 DA PASSMARK SOFTWARE. DEVERá SUPORTAR BARRAMENTO DE MEMóRIA DDR3 1600MHZ. SUPORTAR TECNOLOGIA DE VIRTUALIZAçãO;DEVE SUPORTAR INTERFACES DE COMUNICAçãO: NO MíNIMO 6 (SEIS) PORTAS USB 2.0 E 4 (QUATRO) PORTAS USB 3.0. POSSUIR NO MíNIMO 1 (UM) SLOT PCI, 1 (UM) SLOT PCI EXPRESS X1 E 1 SLOTS PCI EXPRESS X16 GERAçãO 2.0;",-,Nome Servidor 4 (GR GR-AREA),GR-CTII,GR,1910.00,191.00,-,,16/10/2013,16/10/2013,-,22 - Laboratório 02 - Prédio Sala de Aulas(Campus Gravataí),Bom
353,152245,Ativo,35,"MICROCOMPUTADOR AVANçADO - PROCESSADOR DE NO MíNIMO QUATRO NúCLEOS COM DESEMPENHO MíNIMO DE 7000 PONTOS NO PERFORMANCE TEST 7 DA PASSMARK SOFTWARE. DEVERá SUPORTAR BARRAMENTO DE MEMóRIA DDR3 1600MHZ. SUPORTAR TECNOLOGIA DE VIRTUALIZAçãO;DEVE SUPORTAR INTERFACES DE COMUNICAçãO: NO MíNIMO 6 (SEIS) PORTAS USB 2.0 E 4 (QUATRO) PORTAS USB 3.0. POSSUIR NO MíNIMO 1 (UM) SLOT PCI, 1 (UM) SLOT PCI EXPRESS X1 E 1 SLOTS PCI EXPRESS X16 GERAçãO 2.0;",-,Nome Servidor 1 (GR GR-AREA),GR-COTIN,GR,1910.00,191.00,-,,16/10/2013,16/10/2013,-,16 - COTIN - Prédio Multifuncional(Campus Gravataí),Recuperável
354,152246,Ativo,35,"MICROCOMPUTADOR AVANçADO - PROCESSADOR DE NO MíNIMO QUATRO NúCLEOS COM DESEMPENHO MíNIMO DE 7000 PONTOS NO PERFORMANCE TEST 7 DA PASSMARK SOFTWARE. DEVERá SUPORTAR BARRAMENTO DE MEMóRIA DDR3 1600MHZ. SUPORTAR TECNOLOGIA DE VIRTUALIZAçãO;DEVE SUPORTAR INTERFACES DE COMUNICAçãO: NO MíNIMO 6 (SEIS) PORTAS USB 2.0 E 4 (QUATRO) PORTAS USB 3.0. POSSUIR NO MíNIMO 1 (UM) SLOT PCI, 1 (UM) SLOT PCI EXPRESS X1 E 1 SLOTS PCI EXPRESS X16 GERAçãO 2.0;",-,Nome Servidor 8 (GR GR-AREA),GR-CSTADS,GR,1910.00,191.00,-,,16/10/2013,16/10/2013,-,33 - Sala Container 02(Campus Gravataí),Bom
355,152247,Ativo,35,"MICROCOMPUTADOR AVANçADO - PROCESSADOR DE NO MíNIMO QUATRO NúCLEOS COM DESEMPENHO MíNIMO DE 7000 PONTOS NO PERFORMANCE TEST 7 DA PASSMARK SOFTWARE. DEVERá SUPORTAR BARRAMENTO DE MEMóRIA DDR3 1600MHZ. SUPORTAR TECNOLOGIA DE VIRTUALIZAçãO;DEVE SUPORTAR INTERFACES DE COMUNICAçãO: NO MíNIMO 6 (SEIS) PORTAS USB 2.0 E 4 (QUATRO) PORTAS USB 3.0. POSSUIR NO MíNIMO 1 (UM) SLOT PCI, 1 (UM) SLOT PCI EXPRESS X1 E 1 SLOTS PCI EXPRESS X16 GERAçãO 2.0;",-,Nome Servidor 4 (GR GR-AREA),GR-CTII,GR,1910.00,191.00,-,,16/10/2013,16/10/2013,-,22 - Laboratório 02 - Prédio Sala de Aulas(Campus Gravataí),Bom
356,152248,Ativo,35,"MICROCOMPUTADOR AVANçADO - PROCESSADOR DE NO MíNIMO QUATRO NúCLEOS COM DESEMPENHO MíNIMO DE 7000 PONTOS NO PERFORMANCE TEST 7 DA PASSMARK SOFTWARE. DEVERá SUPORTAR BARRAMENTO DE MEMóRIA DDR3 1600MHZ. SUPORTAR TECNOLOGIA DE VIRTUALIZAçãO;DEVE SUPORTAR INTERFACES DE COMUNICAçãO: NO MíNIMO 6 (SEIS) PORTAS USB 2.0 E 4 (QUATRO) PORTAS USB 3.0. POSSUIR NO MíNIMO 1 (UM) SLOT PCI, 1 (UM) SLOT PCI EXPRESS X1 E 1 SLOTS PCI EXPRESS X16 GERAçãO 2.0;",-,Nome Servidor 1 (GR GR-AREA),GR-COTIN,GR,1910.00,191.00,-,,16/10/2013,16/10/2013,-,16 - COTIN - Prédio Multifuncional(Campus Gravataí),Bom
357,152249,Ativo,35,"MICROCOMPUTADOR AVANçADO - PROCESSADOR DE NO MíNIMO QUATRO NúCLEOS COM DESEMPENHO MíNIMO DE 7000 PONTOS NO PERFORMANCE TEST 7 DA PASSMARK SOFTWARE. DEVERá SUPORTAR BARRAMENTO DE MEMóRIA DDR3 1600MHZ. SUPORTAR TECNOLOGIA DE VIRTUALIZAçãO;DEVE SUPORTAR INTERFACES DE COMUNICAçãO: NO MíNIMO 6 (SEIS) PORTAS USB 2.0 E 4 (QUATRO) PORTAS USB 3.0. POSSUIR NO MíNIMO 1 (UM) SLOT PCI, 1 (UM) SLOT PCI EXPRESS X1 E 1 SLOTS PCI EXPRESS X16 GERAçãO 2.0;",-,Nome Servidor 1 (GR GR-AREA),GR-COTIN,GR,1910.00,191.00,-,,16/10/2013,16/10/2013,-,16 - COTIN - Prédio Multifuncional(Campus Gravataí),Recuperável
358,152250,Ativo,35,"MICROCOMPUTADOR AVANçADO - PROCESSADOR DE NO MíNIMO QUATRO NúCLEOS COM DESEMPENHO MíNIMO DE 7000 PONTOS NO PERFORMANCE TEST 7 DA PASSMARK SOFTWARE. DEVERá SUPORTAR BARRAMENTO DE MEMóRIA DDR3 1600MHZ. SUPORTAR TECNOLOGIA DE VIRTUALIZAçãO;DEVE SUPORTAR INTERFACES DE COMUNICAçãO: NO MíNIMO 6 (SEIS) PORTAS USB 2.0 E 4 (QUATRO) PORTAS USB 3.0. POSSUIR NO MíNIMO 1 (UM) SLOT PCI, 1 (UM) SLOT PCI EXPRESS X1 E 1 SLOTS PCI EXPRESS X16 GERAçãO 2.0;",-,Nome Servidor 1 (GR GR-AREA),GR-COTIN,GR,1910.00,191.00,-,,16/10/2013,16/10/2013,-,16 - COTIN - Prédio Multifuncional(Campus Gravataí),Bom
359,152251,Ativo,35,"MICROCOMPUTADOR AVANçADO - PROCESSADOR DE NO MíNIMO QUATRO NúCLEOS COM DESEMPENHO MíNIMO DE 7000 PONTOS NO PERFORMANCE TEST 7 DA PASSMARK SOFTWARE. DEVERá SUPORTAR BARRAMENTO DE MEMóRIA DDR3 1600MHZ. SUPORTAR TECNOLOGIA DE VIRTUALIZAçãO;DEVE SUPORTAR INTERFACES DE COMUNICAçãO: NO MíNIMO 6 (SEIS) PORTAS USB 2.0 E 4 (QUATRO) PORTAS USB 3.0. POSSUIR NO MíNIMO 1 (UM) SLOT PCI, 1 (UM) SLOT PCI EXPRESS X1 E 1 SLOTS PCI EXPRESS X16 GERAçãO 2.0;",-,Nome Servidor 4 (GR GR-AREA),GR-CTII,GR,1910.00,191.00,-,,16/10/2013,16/10/2013,-,22 - Laboratório 02 - Prédio Sala de Aulas(Campus Gravataí),Bom
360,152252,Ativo,35,"MICROCOMPUTADOR AVANçADO - PROCESSADOR DE NO MíNIMO QUATRO NúCLEOS COM DESEMPENHO MíNIMO DE 7000 PONTOS NO PERFORMANCE TEST 7 DA PASSMARK SOFTWARE. DEVERá SUPORTAR BARRAMENTO DE MEMóRIA DDR3 1600MHZ. SUPORTAR TECNOLOGIA DE VIRTUALIZAçãO;DEVE SUPORTAR INTERFACES DE COMUNICAçãO: NO MíNIMO 6 (SEIS) PORTAS USB 2.0 E 4 (QUATRO) PORTAS USB 3.0. POSSUIR NO MíNIMO 1 (UM) SLOT PCI, 1 (UM) SLOT PCI EXPRESS X1 E 1 SLOTS PCI EXPRESS X16 GERAçãO 2.0;",-,Nome Servidor 4 (GR GR-AREA),GR-CTII,GR,1910.00,191.00,-,,16/10/2013,16/10/2013,-,22 - Laboratório 02 - Prédio Sala de Aulas(Campus Gravataí),Bom
361,152253,Ativo,35,"MICROCOMPUTADOR AVANçADO - PROCESSADOR DE NO MíNIMO QUATRO NúCLEOS COM DESEMPENHO MíNIMO DE 7000 PONTOS NO PERFORMANCE TEST 7 DA PASSMARK SOFTWARE. DEVERá SUPORTAR BARRAMENTO DE MEMóRIA DDR3 1600MHZ. SUPORTAR TECNOLOGIA DE VIRTUALIZAçãO;DEVE SUPORTAR INTERFACES DE COMUNICAçãO: NO MíNIMO 6 (SEIS) PORTAS USB 2.0 E 4 (QUATRO) PORTAS USB 3.0. POSSUIR NO MíNIMO 1 (UM) SLOT PCI, 1 (UM) SLOT PCI EXPRESS X1 E 1 SLOTS PCI EXPRESS X16 GERAçãO 2.0;",-,Nome Servidor 8 (GR GR-AREA),GR-CSTADS,GR,1910.00,191.00,-,,16/10/2013,16/10/2013,-,33 - Sala Container 02(Campus Gravataí),Bom
362,152254,Ativo,35,"MICROCOMPUTADOR AVANçADO - PROCESSADOR DE NO MíNIMO QUATRO NúCLEOS COM DESEMPENHO MíNIMO DE 7000 PONTOS NO PERFORMANCE TEST 7 DA PASSMARK SOFTWARE. DEVERá SUPORTAR BARRAMENTO DE MEMóRIA DDR3 1600MHZ. SUPORTAR TECNOLOGIA DE VIRTUALIZAçãO;DEVE SUPORTAR INTERFACES DE COMUNICAçãO: NO MíNIMO 6 (SEIS) PORTAS USB 2.0 E 4 (QUATRO) PORTAS USB 3.0. POSSUIR NO MíNIMO 1 (UM) SLOT PCI, 1 (UM) SLOT PCI EXPRESS X1 E 1 SLOTS PCI EXPRESS X16 GERAçãO 2.0;",-,Nome Servidor 8 (GR GR-AREA),GR-CSTADS,GR,1910.00,191.00,-,,16/10/2013,16/10/2013,-,33 - Sala Container 02(Campus Gravataí),Bom
363,152255,Ativo,35,"MICROCOMPUTADOR AVANçADO - PROCESSADOR DE NO MíNIMO QUATRO NúCLEOS COM DESEMPENHO MíNIMO DE 7000 PONTOS NO PERFORMANCE TEST 7 DA PASSMARK SOFTWARE. DEVERá SUPORTAR BARRAMENTO DE MEMóRIA DDR3 1600MHZ. SUPORTAR TECNOLOGIA DE VIRTUALIZAçãO;DEVE SUPORTAR INTERFACES DE COMUNICAçãO: NO MíNIMO 6 (SEIS) PORTAS USB 2.0 E 4 (QUATRO) PORTAS USB 3.0. POSSUIR NO MíNIMO 1 (UM) SLOT PCI, 1 (UM) SLOT PCI EXPRESS X1 E 1 SLOTS PCI EXPRESS X16 GERAçãO 2.0;",-,Nome Servidor 4 (GR GR-AREA),GR-CTII,GR,1910.00,191.00,-,,16/10/2013,16/10/2013,-,22 - Laboratório 02 - Prédio Sala de Aulas(Campus Gravataí),Bom
364,152256,Ativo,35,"MICROCOMPUTADOR AVANçADO - PROCESSADOR DE NO MíNIMO QUATRO NúCLEOS COM DESEMPENHO MíNIMO DE 7000 PONTOS NO PERFORMANCE TEST 7 DA PASSMARK SOFTWARE. DEVERá SUPORTAR BARRAMENTO DE MEMóRIA DDR3 1600MHZ. SUPORTAR TECNOLOGIA DE VIRTUALIZAçãO;DEVE SUPORTAR INTERFACES DE COMUNICAçãO: NO MíNIMO 6 (SEIS) PORTAS USB 2.0 E 4 (QUATRO) PORTAS USB 3.0. POSSUIR NO MíNIMO 1 (UM) SLOT PCI, 1 (UM) SLOT PCI EXPRESS X1 E 1 SLOTS PCI EXPRESS X16 GERAçãO 2.0;",-,Nome Servidor 4 (GR GR-AREA),GR-CTII,GR,1910.00,191.00,-,,16/10/2013,16/10/2013,-,16 - COTIN - Prédio Multifuncional(Campus Gravataí),Bom
365,152257,Ativo,35,"MICROCOMPUTADOR AVANçADO - PROCESSADOR DE NO MíNIMO QUATRO NúCLEOS COM DESEMPENHO MíNIMO DE 7000 PONTOS NO PERFORMANCE TEST 7 DA PASSMARK SOFTWARE. DEVERá SUPORTAR BARRAMENTO DE MEMóRIA DDR3 1600MHZ. SUPORTAR TECNOLOGIA DE VIRTUALIZAçãO;DEVE SUPORTAR INTERFACES DE COMUNICAçãO: NO MíNIMO 6 (SEIS) PORTAS USB 2.0 E 4 (QUATRO) PORTAS USB 3.0. POSSUIR NO MíNIMO 1 (UM) SLOT PCI, 1 (UM) SLOT PCI EXPRESS X1 E 1 SLOTS PCI EXPRESS X16 GERAçãO 2.0;",-,Nome Servidor 8 (GR GR-AREA),GR-CSTADS,GR,1910.00,191.00,-,,16/10/2013,16/10/2013,-,33 - Sala Container 02(Campus Gravataí),Bom
366,152258,Ativo,35,"MICROCOMPUTADOR AVANçADO - PROCESSADOR DE NO MíNIMO QUATRO NúCLEOS COM DESEMPENHO MíNIMO DE 7000 PONTOS NO PERFORMANCE TEST 7 DA PASSMARK SOFTWARE. DEVERá SUPORTAR BARRAMENTO DE MEMóRIA DDR3 1600MHZ. SUPORTAR TECNOLOGIA DE VIRTUALIZAçãO;DEVE SUPORTAR INTERFACES DE COMUNICAçãO: NO MíNIMO 6 (SEIS) PORTAS USB 2.0 E 4 (QUATRO) PORTAS USB 3.0. POSSUIR NO MíNIMO 1 (UM) SLOT PCI, 1 (UM) SLOT PCI EXPRESS X1 E 1 SLOTS PCI EXPRESS X16 GERAçãO 2.0;",-,Nome Servidor 8 (GR GR-AREA),GR-CSTADS,GR,1910.00,191.00,-,,16/10/2013,16/10/2013,-,33 - Sala Container 02(Campus Gravataí),Bom
